product_name,brand,category,review_text,rating,sentiment,skin_type,review_date,price_range,verified_purchase
Aloe Vera Gel,NatureCare,Gel,Did not suit my skin,1,Negative,Normal,26-05-2024,Low,No
Vitamin C Serum,SkinPure,Serum,Not worth the money,2,Negative,Dry,16-04-2022,High,No
Aloe Vera Gel,NatureCare,Gel,Highly recommended for daily use,5,Positive,Normal,25-02-2022,Low,Yes
Aloe Vera Gel,NatureCare,Gel,Very effective and gentle on my skin,5,Positive,Normal,04-09-2022,Low,Yes
Vitamin C Serum,SkinPure,Serum,Did not suit my skin,2,Negative,Oily,09-12-2023,High,No
Hydrating Face Cream,NeutriGlow,Moisturizer,Did not suit my skin,2,Negative,Sensitive,15-05-2022,Mid,Yes
Vitamin C Serum,SkinPure,Serum,"Amazing product, worth the price",5,Positive,Sensitive,26-06-2022,High,No
Aloe Vera Gel,NatureCare,Gel,"Average results, expected more",3,Neutral,Oily,09-06-2022,Low,No
Sunscreen SPF 50,SunSafe,Sunscreen,Caused irritation and redness,1,Negative,Oily,21-05-2023,Mid,No
Vitamin C Serum,SkinPure,Serum,Did not suit my skin,1,Negative,Dry,12-06-2022,High,No
Sunscreen SPF 50,SunSafe,Sunscreen,Very effective and gentle on my skin,4,Positive,Sensitive,24-03-2023,Mid,Yes
Vitamin C Serum,SkinPure,Serum,Very effective and gentle on my skin,4,Positive,Combination,04-03-2023,High,Yes
Vitamin C Serum,SkinPure,Serum,Very disappointing product,2,Negative,Combination,09-01-2023,High,No
Vitamin C Serum,SkinPure,Serum,"Amazing product, worth the price",5,Positive,Combination,12-02-2023,High,No
Vitamin C Serum,SkinPure,Serum,Very disappointing product,1,Negative,Normal,25-06-2022,High,No
Hydrating Face Cream,NeutriGlow,Moisturizer,Very effective and gentle on my skin,5,Positive,Normal,08-11-2022,Mid,No
Aloe Vera Gel,NatureCare,Gel,"Amazing product, worth the price",4,Positive,Combination,02-08-2022,Low,No
Vitamin C Serum,SkinPure,Serum,Highly recommended for daily use,4,Positive,Normal,29-12-2023,High,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,Not bad but takes time to show effect,3,Neutral,Normal,29-12-2022,Mid,No
Sunscreen SPF 50,SunSafe,Sunscreen,Highly recommended for daily use,4,Positive,Sensitive,21-08-2023,Mid,No
Sunscreen SPF 50,SunSafe,Sunscreen,My skin feels smooth and healthy,4,Positive,Oily,26-11-2022,Mid,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,Neither good nor bad,3,Neutral,Oily,10-02-2023,Mid,No
Anti-Acne Face Wash,ClearSkin,Cleanser,Very effective and gentle on my skin,4,Positive,Combination,04-06-2024,Low,No
Hydrating Face Cream,NeutriGlow,Moisturizer,Not bad but takes time to show effect,3,Neutral,Normal,19-10-2023,Mid,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,Did not suit my skin,2,Negative,Combination,27-02-2023,Low,No
Aloe Vera Gel,NatureCare,Gel,Very disappointing product,2,Negative,Sensitive,26-09-2022,Low,No
Sunscreen SPF 50,SunSafe,Sunscreen,Highly recommended for daily use,5,Positive,Combination,17-02-2022,Mid,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,I can see visible results within a week,4,Positive,Oily,11-12-2023,Mid,No
Anti-Acne Face Wash,ClearSkin,Cleanser,No improvement after usage,2,Negative,Normal,16-01-2023,Low,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,Highly recommended for daily use,4,Positive,Dry,21-02-2024,Mid,No
Hydrating Face Cream,NeutriGlow,Moisturizer,Caused irritation and redness,2,Negative,Oily,17-10-2023,Mid,Yes
Aloe Vera Gel,NatureCare,Gel,Very disappointing product,2,Negative,Oily,08-07-2022,Low,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,No improvement after usage,2,Negative,Normal,16-04-2024,Mid,No
Sunscreen SPF 50,SunSafe,Sunscreen,No improvement after usage,2,Negative,Sensitive,23-01-2023,Mid,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,Neither good nor bad,3,Neutral,Normal,21-04-2023,Mid,No
Sunscreen SPF 50,SunSafe,Sunscreen,Caused irritation and redness,1,Negative,Combination,18-11-2023,Mid,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,Neither good nor bad,3,Neutral,Combination,14-01-2023,Low,Yes
Aloe Vera Gel,NatureCare,Gel,Very disappointing product,2,Negative,Dry,06-12-2022,Low,No
Anti-Acne Face Wash,ClearSkin,Cleanser,"Amazing product, worth the price",5,Positive,Normal,13-05-2024,Low,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,"Average results, expected more",3,Neutral,Dry,23-12-2022,Low,No
Vitamin C Serum,SkinPure,Serum,Very effective and gentle on my skin,5,Positive,Sensitive,30-10-2023,High,No
Vitamin C Serum,SkinPure,Serum,Did not suit my skin,1,Negative,Normal,11-12-2023,High,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,Very disappointing product,1,Negative,Sensitive,15-11-2023,Low,No
Sunscreen SPF 50,SunSafe,Sunscreen,No improvement after usage,2,Negative,Oily,06-05-2022,Mid,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,Very effective and gentle on my skin,4,Positive,Dry,03-08-2022,Low,No
Anti-Acne Face Wash,ClearSkin,Cleanser,Very effective and gentle on my skin,5,Positive,Normal,06-01-2024,Low,Yes
Aloe Vera Gel,NatureCare,Gel,Very disappointing product,1,Negative,Combination,20-11-2023,Low,No
Sunscreen SPF 50,SunSafe,Sunscreen,No improvement after usage,1,Negative,Normal,02-11-2023,Mid,No
Hydrating Face Cream,NeutriGlow,Moisturizer,No improvement after usage,1,Negative,Combination,24-09-2023,Mid,No
Anti-Acne Face Wash,ClearSkin,Cleanser,No improvement after usage,2,Negative,Combination,20-11-2023,Low,No
Anti-Acne Face Wash,ClearSkin,Cleanser,Not bad but takes time to show effect,3,Neutral,Dry,02-04-2022,Low,Yes
Vitamin C Serum,SkinPure,Serum,Very disappointing product,1,Negative,Normal,29-10-2022,High,Yes
Vitamin C Serum,SkinPure,Serum,My skin feels smooth and healthy,5,Positive,Sensitive,25-11-2022,High,No
Hydrating Face Cream,NeutriGlow,Moisturizer,Highly recommended for daily use,4,Positive,Normal,30-03-2023,Mid,Yes
Aloe Vera Gel,NatureCare,Gel,No improvement after usage,1,Negative,Combination,15-11-2022,Low,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,"Amazing product, worth the price",5,Positive,Oily,11-08-2023,Mid,Yes
Aloe Vera Gel,NatureCare,Gel,My skin feels smooth and healthy,4,Positive,Sensitive,03-01-2022,Low,No
Sunscreen SPF 50,SunSafe,Sunscreen,Very disappointing product,1,Negative,Sensitive,05-04-2022,Mid,No
Aloe Vera Gel,NatureCare,Gel,Did not suit my skin,1,Negative,Dry,18-02-2024,Low,No
Vitamin C Serum,SkinPure,Serum,"Amazing product, worth the price",5,Positive,Combination,18-03-2024,High,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,Neither good nor bad,3,Neutral,Combination,26-08-2023,Low,No
Vitamin C Serum,SkinPure,Serum,"Amazing product, worth the price",4,Positive,Sensitive,25-01-2024,High,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,My skin feels smooth and healthy,5,Positive,Dry,20-05-2022,Low,No
Hydrating Face Cream,NeutriGlow,Moisturizer,Neither good nor bad,3,Neutral,Sensitive,31-07-2023,Mid,No
Hydrating Face Cream,NeutriGlow,Moisturizer,"Amazing product, worth the price",4,Positive,Oily,21-05-2024,Mid,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,Caused irritation and redness,1,Negative,Oily,12-01-2022,Mid,Yes
Aloe Vera Gel,NatureCare,Gel,No improvement after usage,1,Negative,Dry,28-01-2022,Low,No
Anti-Acne Face Wash,ClearSkin,Cleanser,"Amazing product, worth the price",4,Positive,Normal,23-04-2022,Low,No
Vitamin C Serum,SkinPure,Serum,Neither good nor bad,3,Neutral,Normal,25-09-2022,High,Yes
Aloe Vera Gel,NatureCare,Gel,Highly recommended for daily use,4,Positive,Dry,29-07-2022,Low,No
Anti-Acne Face Wash,ClearSkin,Cleanser,I can see visible results within a week,5,Positive,Combination,30-08-2023,Low,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,Very effective and gentle on my skin,4,Positive,Normal,25-05-2023,Low,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,Very effective and gentle on my skin,5,Positive,Oily,07-10-2023,Low,Yes
Vitamin C Serum,SkinPure,Serum,Caused irritation and redness,2,Negative,Sensitive,17-09-2023,High,No
Vitamin C Serum,SkinPure,Serum,Caused irritation and redness,2,Negative,Oily,30-09-2022,High,Yes
Aloe Vera Gel,NatureCare,Gel,Did not suit my skin,1,Negative,Sensitive,13-01-2022,Low,No
Vitamin C Serum,SkinPure,Serum,I can see visible results within a week,4,Positive,Normal,12-05-2023,High,No
Vitamin C Serum,SkinPure,Serum,My skin feels smooth and healthy,5,Positive,Sensitive,17-02-2024,High,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,Very disappointing product,2,Negative,Dry,26-06-2022,Mid,Yes
Vitamin C Serum,SkinPure,Serum,Very disappointing product,2,Negative,Oily,09-11-2022,High,No
Aloe Vera Gel,NatureCare,Gel,Very disappointing product,2,Negative,Combination,25-04-2022,Low,No
Anti-Acne Face Wash,ClearSkin,Cleanser,Not worth the money,1,Negative,Sensitive,19-09-2022,Low,No
Hydrating Face Cream,NeutriGlow,Moisturizer,Very disappointing product,1,Negative,Combination,25-05-2022,Mid,No
Anti-Acne Face Wash,ClearSkin,Cleanser,Very disappointing product,1,Negative,Oily,22-12-2023,Low,Yes
Aloe Vera Gel,NatureCare,Gel,Not worth the money,2,Negative,Dry,09-10-2022,Low,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,Did not suit my skin,1,Negative,Normal,30-03-2024,Mid,Yes
Vitamin C Serum,SkinPure,Serum,I can see visible results within a week,4,Positive,Sensitive,24-11-2023,High,No
Aloe Vera Gel,NatureCare,Gel,Not worth the money,1,Negative,Dry,02-03-2022,Low,No
Anti-Acne Face Wash,ClearSkin,Cleanser,Not worth the money,2,Negative,Combination,26-12-2023,Low,Yes
Vitamin C Serum,SkinPure,Serum,Caused irritation and redness,2,Negative,Dry,22-12-2022,High,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,Very effective and gentle on my skin,5,Positive,Dry,18-02-2024,Mid,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,Neither good nor bad,3,Neutral,Dry,20-09-2023,Mid,No
Sunscreen SPF 50,SunSafe,Sunscreen,I can see visible results within a week,5,Positive,Combination,22-10-2022,Mid,No
Hydrating Face Cream,NeutriGlow,Moisturizer,Did not suit my skin,1,Negative,Sensitive,08-04-2023,Mid,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,Did not suit my skin,2,Negative,Oily,11-06-2023,Mid,Yes
Vitamin C Serum,SkinPure,Serum,Decent product for the price,3,Neutral,Oily,14-04-2023,High,No
Aloe Vera Gel,NatureCare,Gel,Neither good nor bad,3,Neutral,Dry,03-02-2023,Low,Yes
Vitamin C Serum,SkinPure,Serum,Did not suit my skin,1,Negative,Dry,12-01-2024,High,No
Hydrating Face Cream,NeutriGlow,Moisturizer,Very disappointing product,1,Negative,Dry,05-10-2022,Mid,No
Sunscreen SPF 50,SunSafe,Sunscreen,My skin feels smooth and healthy,5,Positive,Normal,01-12-2022,Mid,Yes
Vitamin C Serum,SkinPure,Serum,My skin feels smooth and healthy,5,Positive,Oily,12-05-2024,High,No
Anti-Acne Face Wash,ClearSkin,Cleanser,My skin feels smooth and healthy,5,Positive,Combination,31-12-2022,Low,No
Aloe Vera Gel,NatureCare,Gel,Highly recommended for daily use,5,Positive,Sensitive,25-05-2022,Low,No
Sunscreen SPF 50,SunSafe,Sunscreen,No improvement after usage,2,Negative,Oily,23-10-2022,Mid,No
Aloe Vera Gel,NatureCare,Gel,Not worth the money,2,Negative,Oily,04-04-2023,Low,No
Vitamin C Serum,SkinPure,Serum,Highly recommended for daily use,5,Positive,Combination,24-08-2023,High,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,Not bad but takes time to show effect,3,Neutral,Oily,12-06-2024,Mid,No
Aloe Vera Gel,NatureCare,Gel,Decent product for the price,3,Neutral,Sensitive,12-12-2023,Low,No
Aloe Vera Gel,NatureCare,Gel,Highly recommended for daily use,5,Positive,Oily,28-03-2024,Low,No
Vitamin C Serum,SkinPure,Serum,Not bad but takes time to show effect,3,Neutral,Dry,22-12-2023,High,No
Sunscreen SPF 50,SunSafe,Sunscreen,"Product is okay, nothing special",3,Neutral,Oily,28-07-2023,Mid,Yes
Aloe Vera Gel,NatureCare,Gel,Caused irritation and redness,2,Negative,Oily,03-05-2023,Low,No
Hydrating Face Cream,NeutriGlow,Moisturizer,Not worth the money,2,Negative,Normal,11-04-2022,Mid,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,My skin feels smooth and healthy,5,Positive,Sensitive,15-12-2022,Low,No
Vitamin C Serum,SkinPure,Serum,"Amazing product, worth the price",5,Positive,Dry,15-05-2023,High,No
Vitamin C Serum,SkinPure,Serum,I can see visible results within a week,4,Positive,Oily,06-01-2023,High,No
Vitamin C Serum,SkinPure,Serum,"Product is okay, nothing special",3,Neutral,Oily,18-06-2022,High,No
Vitamin C Serum,SkinPure,Serum,I can see visible results within a week,5,Positive,Dry,09-10-2022,High,Yes
Aloe Vera Gel,NatureCare,Gel,"Amazing product, worth the price",4,Positive,Dry,04-07-2022,Low,Yes
Vitamin C Serum,SkinPure,Serum,Very disappointing product,1,Negative,Sensitive,01-11-2022,High,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,"Product is okay, nothing special",3,Neutral,Dry,22-04-2024,Mid,No
Hydrating Face Cream,NeutriGlow,Moisturizer,My skin feels smooth and healthy,4,Positive,Dry,15-06-2022,Mid,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,I can see visible results within a week,5,Positive,Normal,17-05-2023,Low,No
Vitamin C Serum,SkinPure,Serum,Neither good nor bad,3,Neutral,Dry,10-04-2022,High,Yes
Aloe Vera Gel,NatureCare,Gel,Highly recommended for daily use,5,Positive,Dry,18-10-2023,Low,No
Aloe Vera Gel,NatureCare,Gel,I can see visible results within a week,5,Positive,Dry,02-03-2023,Low,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,Very effective and gentle on my skin,5,Positive,Normal,15-10-2022,Mid,No
Hydrating Face Cream,NeutriGlow,Moisturizer,My skin feels smooth and healthy,5,Positive,Normal,21-12-2022,Mid,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,Caused irritation and redness,1,Negative,Normal,28-09-2023,Mid,No
Anti-Acne Face Wash,ClearSkin,Cleanser,No improvement after usage,1,Negative,Sensitive,17-04-2024,Low,Yes
Vitamin C Serum,SkinPure,Serum,Caused irritation and redness,1,Negative,Sensitive,19-09-2022,High,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,"Average results, expected more",3,Neutral,Combination,12-07-2022,Low,No
Vitamin C Serum,SkinPure,Serum,"Product is okay, nothing special",3,Neutral,Normal,25-11-2023,High,No
Anti-Acne Face Wash,ClearSkin,Cleanser,Highly recommended for daily use,4,Positive,Dry,03-10-2023,Low,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,I can see visible results within a week,5,Positive,Dry,09-07-2022,Mid,No
Aloe Vera Gel,NatureCare,Gel,Very disappointing product,2,Negative,Oily,05-06-2024,Low,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,I can see visible results within a week,4,Positive,Dry,25-04-2022,Mid,No
Vitamin C Serum,SkinPure,Serum,Did not suit my skin,2,Negative,Combination,26-10-2023,High,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,"Amazing product, worth the price",4,Positive,Dry,10-11-2022,Low,No
Anti-Acne Face Wash,ClearSkin,Cleanser,Not worth the money,2,Negative,Normal,25-01-2024,Low,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,Not worth the money,2,Negative,Oily,21-06-2022,Mid,No
Anti-Acne Face Wash,ClearSkin,Cleanser,Very effective and gentle on my skin,5,Positive,Normal,19-03-2023,Low,Yes
Vitamin C Serum,SkinPure,Serum,Decent product for the price,3,Neutral,Oily,06-08-2023,High,Yes
Vitamin C Serum,SkinPure,Serum,"Average results, expected more",3,Neutral,Combination,30-10-2023,High,No
Hydrating Face Cream,NeutriGlow,Moisturizer,Highly recommended for daily use,4,Positive,Sensitive,08-08-2023,Mid,Yes
Vitamin C Serum,SkinPure,Serum,My skin feels smooth and healthy,5,Positive,Dry,29-03-2022,High,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,Very effective and gentle on my skin,4,Positive,Normal,14-08-2023,Mid,No
Sunscreen SPF 50,SunSafe,Sunscreen,Very effective and gentle on my skin,4,Positive,Combination,24-05-2024,Mid,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,No improvement after usage,1,Negative,Oily,17-01-2023,Low,No
Hydrating Face Cream,NeutriGlow,Moisturizer,Did not suit my skin,2,Negative,Sensitive,25-03-2023,Mid,No
Hydrating Face Cream,NeutriGlow,Moisturizer,Caused irritation and redness,2,Negative,Dry,10-04-2022,Mid,No
Aloe Vera Gel,NatureCare,Gel,Very effective and gentle on my skin,4,Positive,Combination,05-04-2022,Low,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,Very disappointing product,2,Negative,Sensitive,30-05-2024,Mid,No
Aloe Vera Gel,NatureCare,Gel,I can see visible results within a week,4,Positive,Combination,02-09-2022,Low,No
Anti-Acne Face Wash,ClearSkin,Cleanser,Neither good nor bad,3,Neutral,Sensitive,17-10-2023,Low,Yes
Aloe Vera Gel,NatureCare,Gel,"Average results, expected more",3,Neutral,Normal,18-03-2022,Low,No
Hydrating Face Cream,NeutriGlow,Moisturizer,Very disappointing product,2,Negative,Oily,28-06-2022,Mid,Yes
Vitamin C Serum,SkinPure,Serum,Caused irritation and redness,2,Negative,Sensitive,18-07-2022,High,No
Aloe Vera Gel,NatureCare,Gel,Caused irritation and redness,1,Negative,Oily,23-05-2022,Low,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,Caused irritation and redness,1,Negative,Dry,25-01-2023,Mid,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,Not worth the money,1,Negative,Combination,07-02-2022,Mid,No
Aloe Vera Gel,NatureCare,Gel,I can see visible results within a week,5,Positive,Dry,24-11-2023,Low,No
Vitamin C Serum,SkinPure,Serum,"Amazing product, worth the price",5,Positive,Dry,30-11-2022,High,No
Aloe Vera Gel,NatureCare,Gel,"Product is okay, nothing special",3,Neutral,Sensitive,21-01-2023,Low,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,Highly recommended for daily use,5,Positive,Oily,01-11-2022,Mid,No
Anti-Acne Face Wash,ClearSkin,Cleanser,Caused irritation and redness,1,Negative,Dry,30-01-2023,Low,No
Aloe Vera Gel,NatureCare,Gel,Decent product for the price,3,Neutral,Dry,03-05-2024,Low,Yes
Vitamin C Serum,SkinPure,Serum,Decent product for the price,3,Neutral,Sensitive,11-03-2023,High,No
Vitamin C Serum,SkinPure,Serum,Not worth the money,2,Negative,Sensitive,16-12-2023,High,No
Hydrating Face Cream,NeutriGlow,Moisturizer,My skin feels smooth and healthy,4,Positive,Combination,22-10-2023,Mid,No
Hydrating Face Cream,NeutriGlow,Moisturizer,"Average results, expected more",3,Neutral,Combination,09-02-2024,Mid,No
Vitamin C Serum,SkinPure,Serum,Not bad but takes time to show effect,3,Neutral,Dry,10-12-2023,High,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,Highly recommended for daily use,4,Positive,Combination,31-05-2022,Low,No
Anti-Acne Face Wash,ClearSkin,Cleanser,Highly recommended for daily use,4,Positive,Normal,23-02-2022,Low,No
Vitamin C Serum,SkinPure,Serum,Very effective and gentle on my skin,4,Positive,Oily,25-09-2023,High,No
Vitamin C Serum,SkinPure,Serum,"Average results, expected more",3,Neutral,Normal,30-09-2023,High,No
Hydrating Face Cream,NeutriGlow,Moisturizer,No improvement after usage,1,Negative,Sensitive,17-02-2022,Mid,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,"Average results, expected more",3,Neutral,Dry,03-08-2023,Mid,No
Hydrating Face Cream,NeutriGlow,Moisturizer,No improvement after usage,1,Negative,Combination,14-10-2022,Mid,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,Caused irritation and redness,1,Negative,Combination,24-01-2022,Mid,No
Sunscreen SPF 50,SunSafe,Sunscreen,My skin feels smooth and healthy,5,Positive,Oily,22-12-2023,Mid,No
Hydrating Face Cream,NeutriGlow,Moisturizer,My skin feels smooth and healthy,5,Positive,Normal,04-09-2022,Mid,No
Aloe Vera Gel,NatureCare,Gel,Decent product for the price,3,Neutral,Normal,23-10-2023,Low,Yes
Aloe Vera Gel,NatureCare,Gel,Not bad but takes time to show effect,3,Neutral,Combination,11-10-2023,Low,No
Anti-Acne Face Wash,ClearSkin,Cleanser,Highly recommended for daily use,4,Positive,Normal,02-08-2023,Low,No
Vitamin C Serum,SkinPure,Serum,Not bad but takes time to show effect,3,Neutral,Combination,15-06-2022,High,Yes
Vitamin C Serum,SkinPure,Serum,Highly recommended for daily use,4,Positive,Normal,21-06-2022,High,No
Sunscreen SPF 50,SunSafe,Sunscreen,My skin feels smooth and healthy,5,Positive,Combination,23-08-2023,Mid,No
Aloe Vera Gel,NatureCare,Gel,Not worth the money,1,Negative,Sensitive,20-06-2023,Low,No
